id,acct_code,transaction_name,location,transaction_amount,x_amt1,x_amt2,transaction_date,x_date1,x_date2
919,100000003,"Snyder's-Lance, Inc.",Brazil,7999074,9979832,5427023,2021-07-04 03:38:06,2022-03-17 11:30:32,2021-02-24 00:13:02
920,200000005,Logitech International S.A.,Philippines,2227279,9124670,3017612,2021-01-07 08:07:55,2020-11-12 00:22:02,2022-08-02 05:08:45
921,100000100,"EastGroup Properties, Inc.",Colombia,3124995,804964,6364237,2024-03-04 02:29:44,2021-08-26 19:33:35,2022-07-07 19:03:16
922,200000005,"ANSYS, Inc.",Philippines,2494506,5716057,7217124,2020-05-28 03:04:29,2020-08-19 19:01:53,2024-02-14 15:20:09
923,100000008,Gabelli NextShares Trust,Canada,6376187,1066644,9772515,2024-02-17 07:29:40,2023-05-18 21:54:42,2022-08-21 23:42:11
924,100000007,"GenMark Diagnostics, Inc.",Brazil,5652231,1694879,6343506,2022-07-16 19:10:19,2022-12-28 16:20:25,2022-09-08 08:00:23
925,100000005,Gol Linhas Aereas Inteligentes S.A.,Colombia,3961525,5577724,9120767,2021-01-06 22:51:08,2020-04-29 20:54:44,2021-05-09 23:38:17
926,100000009,"LM Funding America, Inc.",United States,7064763,9896389,652275,2020-03-25 21:14:11,2020-10-24 14:21:07,2022-02-15 03:46:29
927,200000003,"Carrizo Oil & Gas, Inc.",Philippines,1142071,4425996,1886632,2020-09-21 10:08:26,2022-02-26 07:52:50,2020-06-05 20:54:49
928,100000006,First Trust Indxx Global Agriculture ETF,United States,4725547,5766968,4346564,2023-12-14 03:05:24,2023-04-25 00:37:53,2020-03-29 23:46:25
929,100000004,"Blackrock MuniYield Quality Fund II, Inc.",Australia,4341503,4207259,6759739,2024-01-30 19:21:47,2023-12-26 03:19:09,2021-07-30 20:28:20
930,100000005,Lincoln National Corporation,Brazil,1185847,496252,9884338,2022-12-30 03:18:31,2021-10-03 06:17:46,2024-03-05 01:58:16
931,200000003,Citigroup Inc.,Philippines,4282743,1704818,2933336,2022-05-10 22:36:55,2020-07-04 03:18:59,2020-12-10 03:57:43
932,100000001,Valvoline Inc.,Philippines,971503,8811517,5378850,2021-09-15 04:23:08,2020-10-07 07:31:09,2022-03-20 14:55:45
933,100000100,"PetMed Express, Inc.",United States,7270401,3951841,9374697,2021-04-22 22:17:48,2020-03-10 12:17:07,2023-10-11 05:39:42
934,200000003,"Westar Energy, Inc.",Brazil,3826053,7925741,2649891,2020-10-05 15:32:11,2023-01-25 14:26:30,2021-09-20 05:57:23
935,100000009,Embraer-Empresa Brasileira de Aeronautica,Colombia,9907440,6680747,1230416,2021-05-21 22:12:43,2023-10-10 11:40:30,2023-10-23 21:53:55
936,200000002,Duluth Holdings Inc.,Philippines,1730733,2290979,4533860,2022-06-16 16:40:21,2020-07-20 06:22:50,2020-07-10 22:00:45
937,100000002,"U.S. Auto Parts Network, Inc.",Philippines,3573243,5744958,7244369,2022-06-03 16:45:44,2022-06-03 09:08:43,2021-06-13 23:57:27
938,100000007,BB&T Corporation,Canada,7333314,2137394,209946,2021-01-10 00:47:18,2023-01-10 20:28:05,2021-06-27 22:41:06
939,100000007,Virtusa Corporation,Colombia,4971111,1830600,2655756,2021-08-26 13:55:37,2023-06-09 11:07:32,2021-12-09 03:35:45
940,100000001,"The Ultimate Software Group, Inc.",Colombia,1950007,8268030,3512558,2023-02-15 06:33:17,2021-11-18 15:37:58,2023-07-14 09:55:10
941,200000003,"NantHealth, Inc.",Colombia,7889408,6507967,4496875,2023-03-04 06:10:30,2023-09-13 13:03:15,2022-11-01 10:16:55
942,100000009,E*TRADE Financial Corporation,United States,8918745,4331652,6690918,2022-09-12 22:00:48,2022-01-25 12:29:41,2022-04-11 09:54:51
943,200000002,"Anthem, Inc.",United States,2157521,4588305,8991796,2022-06-02 14:40:23,2023-01-28 12:15:30,2020-10-01 14:31:12
944,200000600,"Oil States International, Inc.",Philippines,1725419,3352168,5213950,2022-09-07 08:01:15,2020-05-13 23:17:23,2021-01-26 08:24:08
945,200000001,"National Presto Industries, Inc.",Brazil,4596683,7211987,6718953,2024-02-07 23:46:36,2020-10-04 23:07:21,2023-03-01 20:58:06
946,100000100,PowerShares DWA Emerging Markets Momentum Portfolio,Philippines,9366966,5551316,6764684,2020-11-18 19:47:12,2020-05-08 03:45:31,2023-11-06 22:51:50
947,100000005,Amphenol Corporation,United States,1917449,8773858,7297863,2023-11-08 17:32:29,2021-12-15 06:41:31,2023-12-30 23:01:14
948,100000100,J P Morgan Chase & Co,Brazil,9503082,4178314,6043641,2020-07-25 13:52:25,2020-12-22 16:49:21,2023-05-09 09:38:58
949,200000003,"Pathfinder Bancorp, Inc.",United Kingdom,4620627,9212193,3631984,2020-05-15 00:57:04,2022-05-06 17:26:04,2021-10-23 23:25:40
950,100000008,TriMas Corporation,Philippines,1189410,7530347,8643108,2023-02-24 02:48:53,2021-02-26 05:16:00,2020-06-26 06:53:26
951,100000008,Huntington Bancshares Incorporated,Philippines,8806628,9755259,1019663,2022-08-10 09:43:44,2021-11-04 04:34:29,2020-08-11 23:30:27
952,200000006,"Medical Properties Trust, Inc.",Philippines,281896,9236430,1467453,2021-04-04 00:25:07,2021-07-13 13:13:39,2023-04-21 16:52:44
953,200000600,"CorEnergy Infrastructure Trust, Inc.",Colombia,4823493,8664674,7044693,2020-06-09 11:34:53,2021-10-06 18:30:42,2020-04-26 02:51:24
954,100000009,"Taubman Centers, Inc.",Brazil,3548579,3018194,7906977,2022-09-08 22:54:10,2021-06-18 20:52:02,2021-06-22 21:08:25
955,200000002,Masco Corporation,Brazil,3828440,7005642,8658919,2022-07-01 06:15:04,2022-12-30 11:51:19,2021-10-20 21:50:12
956,100000003,"HomeStreet, Inc.",Canada,1687550,701793,692187,2022-01-04 18:28:03,2020-07-23 23:23:22,2020-05-03 11:52:39
957,200000004,"Dime Community Bancshares, Inc.",Canada,6151400,2306851,1505984,2023-05-31 07:05:39,2022-12-04 18:35:21,2020-11-18 06:04:52
958,100000002,Scotts Miracle-Gro Company (The),Philippines,9107528,5391523,3190306,2020-06-10 06:46:21,2023-09-24 11:58:06,2021-09-08 12:22:38
959,200000006,3M Company,Colombia,1590220,5963190,935713,2023-03-30 06:00:02,2021-02-17 08:05:46,2023-02-26 16:14:28
960,100000008,Forward Pharma A/S,Canada,5094770,9721287,3878739,2023-10-16 22:13:04,2021-12-12 19:15:49,2023-08-21 05:52:26
961,100000001,"On Deck Capital, Inc.",Colombia,7697133,6311663,8636772,2023-01-10 02:50:04,2022-02-09 16:24:36,2023-12-29 14:42:10
962,200000004,"Dorchester Minerals, L.P.",Brazil,3898191,1597028,5697237,2020-12-01 17:28:34,2023-01-09 11:15:18,2021-07-12 17:04:52
963,200000600,Matlin & Partners Acquisition Corporation,Philippines,7430896,6822498,1922201,2022-12-28 17:32:49,2021-05-15 05:24:15,2022-10-08 13:16:29
964,100000007,"Endurance International Group Holdings, Inc.",Philippines,6277766,3274723,6087389,2023-02-05 14:58:56,2023-02-28 01:40:20,2020-10-29 01:59:11
965,100000100,VictoryShares Developed Enhanced Volatility Wtd ETF,Philippines,6369503,1887801,4523116,2020-11-09 10:42:12,2021-04-16 18:10:20,2021-09-11 01:14:28
966,200000001,Bel Fuse Inc.,Brazil,1729628,2991156,985828,2020-12-05 16:41:04,2020-11-22 11:33:47,2021-10-27 08:00:29
967,100000001,"Oceaneering International, Inc.",Canada,8648262,3921415,4931168,2022-07-23 11:18:09,2020-07-10 23:08:08,2020-12-06 14:34:46
968,200000006,State Street Corporation,Philippines,3239331,1160220,3661146,2022-03-25 06:22:15,2022-04-23 08:14:04,2020-08-09 02:42:36
969,200000005,"Curis, Inc.",Philippines,7780513,3439428,1045198,2020-05-07 01:39:58,2020-12-19 08:33:26,2021-08-01 08:58:50
970,200000006,"CBRE Group, Inc.",Philippines,8893798,2533975,9570812,2023-08-29 12:51:23,2021-06-08 12:34:29,2023-03-30 01:47:36
971,100000006,Tsakos Energy Navigation Ltd,Philippines,5530099,250933,9916620,2021-09-01 18:20:17,2021-04-04 15:10:00,2020-09-16 07:57:04
972,200000600,"B. Riley Financial, Inc.",Colombia,9383622,3550191,7121360,2023-05-03 12:46:39,2022-11-23 21:42:50,2023-11-13 22:08:24
973,200000003,"Endurance International Group Holdings, Inc.",Philippines,2004745,9934339,4855545,2022-07-19 03:53:46,2023-08-05 14:30:18,2022-06-21 02:35:17
974,100000009,"Goldman Sachs Group, Inc. (The)",Philippines,8624722,4248194,441048,2023-06-24 09:15:05,2021-06-15 19:33:45,2023-10-31 10:51:46
975,100000002,"M I Acquisitions, Inc.",Brazil,1879626,1968468,912707,2021-11-11 23:30:17,2020-04-04 07:37:01,2022-11-06 01:00:14
976,100000004,Belden Inc,Philippines,7738432,1875198,7112208,2021-10-26 16:30:41,2022-04-13 05:46:54,2023-08-15 17:52:54
977,100000007,"Pain Therapeutics, Inc.",Philippines,3719772,8873152,4780810,2022-07-28 09:17:27,2020-03-17 01:06:51,2022-05-13 15:48:45
978,100000003,"Assurant, Inc.",Philippines,2063017,6427465,7330562,2021-08-14 23:54:00,2021-11-05 14:09:19,2023-06-04 13:22:33
979,200000600,"Maiden Holdings, Ltd.",Brazil,1561139,9121409,6537811,2020-07-04 21:08:35,2021-03-01 15:51:28,2020-03-26 14:50:49
980,200000003,"Altimmune, Inc.",Philippines,8138322,5113406,5109812,2020-09-27 17:19:25,2023-04-28 02:16:11,2021-08-09 15:00:31
981,100000100,Invesco Credit Opportunities Fund,Philippines,4543890,4329904,3756534,2021-05-06 19:40:20,2022-01-17 08:40:05,2024-02-20 17:40:17
982,100000006,Five Oaks Investment Corp.,Colombia,694158,3336594,6128908,2021-04-06 14:55:18,2021-12-20 09:33:15,2020-06-14 06:22:30
983,200000006,Arc Logistic Partners LP,Philippines,5454435,6002954,3449783,2022-08-11 00:16:19,2023-06-04 03:28:21,2024-02-25 03:27:40
984,100000007,"Diamondback Energy, Inc.",Brazil,1932849,1519710,9310708,2021-06-28 04:41:39,2023-09-26 06:25:37,2023-07-08 14:27:05
985,200000600,MPLX LP,Brazil,1817772,8500702,7646074,2022-05-07 05:01:31,2021-03-19 10:53:32,2022-03-09 05:06:19
986,100000006,"PhaseRx, Inc.",Brazil,218179,928037,4348073,2021-06-23 00:22:06,2022-10-20 01:31:10,2020-06-20 21:30:37
987,200000004,Axalta Coating Systems Ltd.,Philippines,9777938,2995456,7738285,2021-01-25 02:17:36,2022-07-13 05:48:15,2020-05-05 22:18:59
988,100000006,"TPG Specialty Lending, Inc.",Canada,1628799,6180393,325454,2020-05-18 03:50:53,2020-11-17 03:49:04,2020-05-30 16:28:49
989,200000006,FelCor Lodging Trust Incorporated,United States,7648422,9723854,2304885,2021-11-17 21:44:12,2020-12-16 04:31:18,2020-10-01 02:59:38
990,100000004,"Boot Barn Holdings, Inc.",United States,375703,2213529,8881489,2020-07-08 10:54:28,2022-05-24 16:07:37,2022-06-13 02:31:51
991,100000009,Eagle Bulk Shipping Inc.,Philippines,149065,157948,1506313,2022-12-12 03:27:09,2023-12-21 03:27:12,2021-10-27 17:20:58
992,100000004,"HealthStream, Inc.",Philippines,350705,6907938,5726296,2020-07-11 21:35:56,2022-11-26 21:29:06,2023-10-28 04:17:02
993,100000009,Quarterhill Inc.,Brazil,8625372,9698740,7910496,2020-03-22 16:05:11,2022-01-10 16:09:57,2022-10-02 20:35:33
994,200000006,Belmond Ltd.,United Kingdom,4541906,4192171,6525586,2020-05-02 12:16:01,2024-02-11 00:10:27,2022-08-24 22:07:13
995,100000001,FinTech Acquisition Corp. II,Brazil,6389363,9716111,1766596,2021-12-19 19:59:37,2021-10-04 04:31:47,2023-09-19 23:28:21
996,100000007,AdvisorShares Market Adaptive Unconstrained Income ETF,Brazil,3833751,225340,2977940,2022-09-06 22:38:58,2023-09-30 23:16:06,2022-11-28 18:44:06
997,200000005,"ServiceSource International, Inc.",Canada,6030708,901606,8483289,2021-10-20 20:54:54,2024-01-10 18:14:05,2023-11-10 23:41:17
998,100000001,W.R. Berkley Corporation,Colombia,7182954,8123282,7702225,2022-12-02 08:03:19,2022-07-24 08:37:40,2021-07-07 19:29:38
999,100000007,Spire Inc.,United States,7084194,2264528,5116237,2023-09-04 08:17:33,2020-08-11 03:25:30,2021-03-26 10:13:51
1000,200000002,Arbor Realty Trust,Canada,949562,210086,2783805,2023-12-20 07:45:46,2021-02-01 04:39:58,2022-05-20 05:33:33
